genes	logFC	logCPM	LR	PValue	FDR
TREM2	3.87502023732584	9.90237392945623	125003.646371298	0	0
CD14	3.72616017872587	9.91631292543466	120518.610837946	0	0
C1QC	3.69631715061695	10.1188975107756	163519.436460142	0	0
C1QA	3.69062425311719	10.1139045823509	161968.803598361	0	0
TYROBP	3.68242454455904	10.0540855234014	147559.125550213	0	0
CYBA	3.67929923146419	9.99631909152471	134654.022123907	0	0
FCGR1A	3.63057931345339	9.78915979572416	94084.9885796214	0	0
C1QB	3.5984971170911	10.1950184708395	175626.325147706	0	0
LAPTM5	3.57694747545923	9.94887225221273	119575.566291517	0	0
AIF1	3.55569016623333	9.98130406015268	124970.754300572	0	0
FCER1G	3.50782445567176	10.0098210883176	128214.965464503	0	0
HLA-DRB1	3.47614576153121	10.0979308079095	145024.906948719	0	0
SRGN	3.4730921475335	10.0678839502884	138362.440488208	0	0
GPR34	3.43878736731761	9.78030163983496	84325.6299922159	0	0
ALOX5AP	3.40804656449231	9.89389052457254	101115.788649931	0	0
MS4A7	3.38678250603814	9.82197568590358	88257.6316119635	0	0
CD37	3.362227150162	9.74362422058131	76409.264988094	0	0
CSF1R	3.36032630110522	9.74003760568551	75925.1438296918	0	0
HLA-DQB1	3.35868418161801	9.81906813464403	86600.2756475557	0	0
VSIG4	3.34719848858797	9.81198481120996	85035.4345740071	0	0
LILRB4	3.33784207917445	9.74218753199721	75215.6363997069	0	0
FCGR3A	3.33718893038254	9.83950571077441	88848.8053397787	0	0
HAMP	3.32836684285665	9.75353448066391	71166.3948950817	0	0
RGS10	3.32448455518402	9.81930092078969	85171.7835599235	0	0
FPR1	3.3193705850074	9.73160876624107	73277.6245783705	0	0
HLA-DMA	3.30873735274213	9.84664404665943	88730.1740039737	0	0
MS4A6A	3.29933980226898	9.82882170094335	85545.5275865955	0	0
CD53	3.29561216133799	9.76732195123364	76580.0642444111	0	0
ITGB2	3.29478502979208	9.79740290203348	80687.021835365	0	0
LST1	3.26958261905671	9.77991066980631	77200.040426025	0	0
RGS1	3.24188853865908	9.9866121038709	109346.752790133	0	0
ARHGDIB	3.22676034397555	9.82169063048845	81376.2373368348	0	0
LY86	3.21747473580789	9.72763050887758	68666.5135450973	0	0
TMIGD3	3.19756609287346	9.71510102160755	66589.830886595	0	0
TYMP	3.1917604655244	9.79206673387354	75693.1428421577	0	0
VAMP8	3.18423822791059	9.77780507333994	73459.5433355078	0	0
OLR1	3.17871992893494	9.75800018295073	70685.567562296	0	0
SAMSN1	3.16440291437063	9.71691128185643	65446.1690310147	0	0
SPI1	3.15556435509751	9.72791910035942	66250.1743515956	0	0
HCST	3.12205386855121	9.71543647881222	63644.091403626	0	0
CTSS	3.08524260976199	9.79129397976742	71289.0989294551	0	0
C10orf54	3.08483786062892	9.72481677243244	63193.0014334178	0	0
C3	3.0777430787258	9.91681918469953	89264.2717084829	0	0
CORO1A	3.07483573009976	9.77128340786661	68283.9553257436	0	0
C3AR1	3.06562153282854	9.6936906139911	59473.1000942156	0	0
PYCARD	3.05870859820162	9.70039293498471	59785.8977466108	0	0
PLD4	3.05730483386416	9.67368015056681	57775.4042599446	0	0
APBB1IP	3.05435854527973	9.69671708696367	59296.9451134951	0	0
CX3CR1	3.04597236154215	9.68069562467754	57735.8790893002	0	0
IGSF6	3.04596845656544	9.6922129931746	58597.6940535444	0	0
SCIN	3.0403762780405	9.69521742604145	58636.948601862	0	0
PTPRC	3.00889069632098	9.70957848220649	58785.6028065329	0	0
SERPINA1	3.00735442435579	9.70771306098425	58547.4752263838	0	0
CCL3L3	2.9906708020176	9.81953715923142	40395.2321442121	0	0
HLA-DQA1	2.98104760203476	9.74912349391256	62016.2740799384	0	0
APOC1	2.97634208290558	10.153065518133	123557.558726087	0	0
FOLR2	2.96778755157929	9.66121061021672	53586.3022428196	0	0
HLA-DRA	2.96748868604822	10.2359492587407	138424.70636885	0	0
HAVCR2	2.96701516193312	9.69035209955662	55492.3049000904	0	0
FYB	2.96683830823584	9.780289808914	65215.5349326516	0	0
RNASET2	2.96238139522523	10.0197535955168	99752.378393584	0	0
CD68	2.9584332182708	9.8565867024608	74926.2081309529	0	0
S100A9	2.94932354692575	9.73022984360349	52653.679303031	0	0
CD74	2.90761480646043	10.338657543736	153728.122003463	0	0
IER3	2.89159011685055	9.78770662947184	63215.7866540689	0	0
LGALS9	2.88380253345129	9.67702063414563	51429.9000523946	0	0
FCGR1B	2.87734888185513	9.63959433140605	49463.9077285786	0	0
FCGBP	2.86294365723732	9.71447679609576	52817.5616208785	0	0
MNDA	2.85796052942045	9.66892683923656	49935.1216729202	0	0
OLFML3	2.84363292901319	9.69715730819421	51700.9734817922	0	0
ABI3	2.83738673890064	9.64529370797606	47964.738678228	0	0
CCL4	2.83209085184346	10.0016479847675	65416.8277487348	0	0
SLC11A1	2.81486562023502	9.6919207274864	50246.5160076769	0	0
CH25H	2.81396469516024	9.7313080376292	51052.5106531701	0	0
GMFG	2.81023142960362	9.68620905921368	49602.0533351794	0	0
CYBB	2.79459467163634	9.68929729626796	49329.2957676177	0	0
IL18	2.78964214460706	9.65241473826293	46538.3510825644	0	0
APOC2	2.74432493054731	9.63209945209171	44188.2957146145	0	0
S100A8	2.74170325198271	9.70151284496261	41572.318441289	0	0
BCL2A1	2.73632563904469	9.67056913747827	45889.7059578831	0	0
HCLS1	2.72990608783948	9.68415706619305	46730.6487481661	0	0
MSR1	2.72493831703753	9.66675504913632	45239.328504157	0	0
RNASE6	2.7224866938865	9.65709492692301	44518.322661355	0	0
MS4A4A	2.72058372618804	9.68415774702938	46422.5569201489	0	0
SLCO2B1	2.72026697799031	9.66333459405071	44849.1345387341	0	0
C1orf162	2.70634222932563	9.67544230715559	45266.3526031828	0	0
ADAP2	2.6701266605675	9.63826711537845	41791.429079736	0	0
PLEK	2.66438727552078	9.65348651519155	42392.8290912502	0	0
GPR183	2.65307707916964	9.68731783444211	44478.4675067499	0	0
ADORA3	2.65275285738204	9.64382825193287	41478.0799154604	0	0
IL1B	2.64913184956461	9.77705320092348	39740.3023273668	0	0
FCGR2A	2.64502438846364	9.70659570827989	45863.0839606291	0	0
EVI2B	2.64146428868374	9.64205534231479	41023.2673008976	0	0
LAT2	2.63252617853253	9.63576615473056	40447.3877514788	0	0
TBXAS1	2.62981401127938	9.63839603438703	40473.2221408418	0	0
CD69	2.61595034223151	9.64904251656053	40582.0894099244	0	0
SLC2A5	2.60589315295682	9.64170357317133	39866.0899761836	0	0
CSF2RA	2.59582624669516	9.6164404512454	38730.2957496256	0	0
LAIR1	2.57401664117894	9.63805231014123	38682.6996438903	0	0
CD86	2.5614452189453	9.62574568572031	37787.1555076877	0	0
CTSZ	2.56016534925097	9.77848183298158	49831.3373849305	0	0
PLXDC2	2.54711239156053	9.71532703614918	43447.5719428078	0	0
LPCAT2	2.53144604943226	9.6457983528225	37780.4333260081	0	0
CD300A	2.52168593241995	9.60805297092369	36202.388292029	0	0
LTC4S	2.52089170095552	9.61605923951243	36246.4264985774	0	0
CTSH	2.5200942068504	9.68389319701267	40018.7071635191	0	0
CTSC	2.51834152128294	9.80008920838982	50479.2068055226	0	0
CD83	2.51385620699277	9.75876533046198	42242.6974085631	0	0
FXYD5	2.51092425179495	9.66625425501214	38454.4897278239	0	0
CLEC7A	2.50304464518111	9.62677651490949	36006.2523125858	0	0
RP11-552D4.1	2.48803088747857	9.5950683587004	35361.8151737552	0	0
UCP2	2.48318993447202	9.71051133745703	41001.8205109712	0	0
HPGDS	2.47789447227122	9.59503577539285	34991.2650069671	0	0
GIMAP4	2.47703039625887	9.60634461773528	34737.3078595887	0	0
BIN1	2.47359182015485	9.81354381911593	50160.5581457461	0	0
CD84	2.47122746629981	9.61844970469901	34759.4180320813	0	0
HLA-DRB5	2.45951723960761	9.71657201119621	35649.1126128932	0	0
NR4A2	2.41647460394483	9.6882043546366	34941.7584520693	0	0
MEF2C	2.4082277403664	9.79761615799715	46233.0501260264	0	0
AXL	2.39564509744528	9.63250777929228	33101.8115307035	0	0
GPR65	2.39164077205428	9.59537303214624	32076.353402667	0	0
LPAR5	2.37935869160485	9.58645571004323	31953.1709377435	0	0
PLAUR	2.37790876430079	9.71082052746002	37765.7105451697	0	0
EVI2A	2.37126214997138	9.63278094323163	32426.4142491779	0	0
LY96	2.35579191950224	9.7434945820717	39699.158454119	0	0
HCK	2.3547612251372	9.59050294070241	31000.6721794515	0	0
SERPINB1	2.35241081542191	9.65721068363248	33247.6626779502	0	0
TNFSF13B	2.35016154779081	9.67671641827056	34448.6317025601	0	0
TM6SF1	2.34401580608152	9.59068535846564	30661.8619530378	0	0
PTAFR	2.33264026298959	9.58518782773298	30457.622269269	0	0
CREG1	2.32023169491433	9.73375446046062	37789.0680114354	0	0
IRF8	2.31436162598901	9.59513323732281	29738.771986634	0	0
CAPG	2.31087961523399	9.82062633092792	44807.390929214	0	0
A2M	2.30725812353536	9.86524819847785	48738.0763718453	0	0
SYNGR2	2.30434335460848	9.68428319397386	33653.9446077823	0	0
RNASE2	2.30366871680158	9.58719758081147	29493.7494720801	0	0
ADAM28	2.2921213180613	9.60077267681722	29154.496074937	0	0
SLA	2.27692103584948	9.61238108145476	29017.9345125111	0	0
CFD	2.27245679048985	9.59561305509792	28546.3435658273	0	0
PTPN6	2.26873774897484	9.57942631005683	28669.0266453427	0	0
HMOX1	2.26185663240178	9.78253759294156	39834.6759019217	0	0
PILRA	2.25787160158757	9.58335354019893	28206.3119434164	0	0
CD4	2.25671671332842	9.59645028298386	28117.7246027815	0	0
CSF3R	2.24554087498798	9.58538439926369	27809.0918113675	0	0
FGL2	2.24486214479258	9.60261783235149	27896.9268668293	0	0
LIPA	2.24359914646928	9.74257829319264	36092.4343873057	0	0
S100A4	2.24006449632329	9.65956332683808	30003.3310682991	0	0
FAM26F	2.2354923437518	9.58383851315889	27543.812841265	0	0
TMEM119	2.23545673845879	9.57272115433244	28000.2120375074	0	0
ARPC1B	2.23490903100675	9.90021219328786	49027.7371542733	0	0
TNFRSF1B	2.22965428608613	9.58518918632586	27358.4687675027	0	0
LYN	2.22903176722611	9.64140893560087	29002.2785748356	0	0
RHBDF2	2.22821204847166	9.60392499106533	27483.4152159561	0	0
NCKAP1L	2.22427059868683	9.58368163330365	27225.5974185128	0	0
SUSD3	2.22223524930261	9.56859851864517	27929.4421846474	0	0
IFI30	2.22203454179328	9.5867553150825	27131.3045681338	0	0
FAM105A	2.22146057695246	9.61743578427757	27726.3359762418	0	0
MYO1F	2.22081406960705	9.58507395724269	27110.614593603	0	0
LPAR6	2.22032029547491	9.67109573675473	30459.8377906922	0	0
SERPINB9	2.21211589306956	9.58950207027682	26853.4435432821	0	0
WAS	2.20422087928017	9.58709401861271	26638.9580048868	0	0
SLC7A7	2.18611238555763	9.58473081909929	26155.384042755	0	0
P2RY13	2.18198486042684	9.58535858650326	26040.7631923692	0	0
CEBPA	2.18106795292143	9.58373503066233	26024.8260716871	0	0
REL	2.16672494451795	9.71217428177263	31632.613409941	0	0
LCP2	2.16235366182176	9.5873151887734	25517.6815980664	0	0
FERMT3	2.16099252035289	9.58056334729088	25511.5688971023	0	0
OSM	2.15053729511143	9.57179172876592	24118.1574184514	0	0
SERPINF1	2.14687367083135	9.67442821722864	28692.6589805227	0	0
POU2F2	2.13823780107401	9.60030741310454	25083.9940494266	0	0
ARHGAP24	2.13432446383252	9.59011421116822	24811.5479396737	0	0
PARVG	2.13050511981334	9.57184646652236	24878.9386679264	0	0
NCF1	2.12503645550532	9.56601874171097	25012.773360376	0	0
LINC01094	2.1248669100238	9.61877995128181	25333.5093690723	0	0
NPC2	2.12412895273467	10.1497582635939	67430.4880508932	0	0
SIGLEC10	2.12334923955162	9.58554712126504	24500.4543384776	0	0
CD163	2.1175044275125	9.63093042940373	24783.7009748258	0	0
DOCK8	2.11108115722447	9.57460395874293	24268.6620093582	0	0
SLC16A3	2.09967336866277	9.72337259217636	30467.0151531832	0	0
SPP1	2.09133675629204	10.5191471933638	106919.037927564	0	0
CXCL16	2.08431964374898	9.77498296070507	33507.2177299671	0	0
CCR1	2.06549903962041	9.5752266886387	23069.2847718768	0	0
BIN2	2.06267982153455	9.56172973822008	23470.4667872628	0	0
C5AR1	2.05356782601063	9.60434307340773	23129.9958239279	0	0
IFNGR1	2.0473613589907	9.80612380464387	34511.7035625121	0	0
NPL	2.04659186807495	9.63116248774363	23944.1014624419	0	0
ETS2	2.04006948959868	9.6231101158955	23457.1733331496	0	0
NR4A1	2.04002224872449	9.7101841724741	25682.741155588	0	0
ST6GAL1	2.03942437797297	9.61450836810798	23121.0980530091	0	0
IL10RA	2.03566625776377	9.56455181439926	22572.2731719277	0	0
MAFB	2.02683533558093	9.83440255979256	35826.1649306041	0	0
ENTPD1	2.02677717371838	9.59092571906642	22192.9020074553	0	0
RHOG	2.02324465511367	9.74973111555707	29975.4872699918	0	0
NFKBID	2.02116985431511	9.57859525130063	21952.2433597779	0	0
TAGAP	2.01926061215363	9.56869722073848	22013.6542061414	0	0
MGAT4A	1.99434284212452	9.65325988091933	23710.2471165724	0	0
NCF4	1.99318848367598	9.55459863928044	22024.8186437406	0	0
ITGAX	1.99169522052372	9.55808220513012	21725.6357903614	0	0
S100A11	1.9856271284261	10.1571872210812	59919.1819760875	0	0
KLF2	1.97883347599987	9.72715555133117	24504.2170400706	0	0
THEMIS2	1.97821372149466	9.58902127591645	21037.5974094607	0	0
IFITM2	1.97556892262817	9.66199156443488	23685.1321337155	0	0
BHLHE41	1.97513159749502	9.7589740245701	29159.3285606451	0	0
PTGER4	1.97217546297445	9.5757776209782	20792.7970194901	0	0
SELPLG	1.97193203746552	9.55897810688273	21151.7662773926	0	0
MGST2	1.9671672951463	9.69047532394903	24952.8744407332	0	0
SPINT2	1.96152171989358	9.59159351376197	20704.8325060985	0	0
STXBP2	1.96141627403994	9.5587302901925	20892.1342821797	0	0
MAP3K8	1.95843009072101	9.57812362484821	20476.9388345785	0	0
LYL1	1.955600820832	9.55161480679974	21222.1150071841	0	0
DUSP2	1.95210199662699	9.58680587725089	17589.3627412856	0	0
OSTF1	1.94094092828435	9.63379032957596	21595.7589433765	0	0
DENND3	1.93690514462429	9.56726472218886	20037.3117238729	0	0
INPP5D	1.93668616908137	9.56760750381683	20027.0550978335	0	0
BLNK	1.93492256911621	9.54638710540917	21219.7784603786	0	0
CXorf21	1.93302514074655	9.54816830818704	20930.5971237268	0	0
C2	1.93289908318243	9.56672128871364	19951.9902656741	0	0
DHRS9	1.92841667967321	9.54547287761	21152.4777111677	0	0
GLDN	1.92747614249514	9.56088582299647	19961.1903505499	0	0
SGK1	1.92548780641085	9.91984041710857	38165.1172015672	0	0
CD33	1.9244882257793	9.54901148866633	20594.2360469523	0	0
LCP1	1.92134457103111	9.57524947799473	19629.31601025	0	0
MKNK1	1.90958336880056	9.6223555418226	20452.2914769678	0	0
TMEM173	1.90342031864837	9.55143665238096	19822.8356781235	0	0
CYTH4	1.88647851335912	9.54630381910115	19808.2829850663	0	0
ALOX5	1.88386979941333	9.5504309272419	19389.1731644287	0	0
RCSD1	1.88047748172047	9.55641655337882	18992.4239939247	0	0
MARCH1	1.87901554379195	9.63539772749854	20276.1337265247	0	0
LILRB1	1.87628844626463	9.54991373628237	19231.6054961742	0	0
PADI2	1.87570757904665	9.63086966263028	20027.5204312216	0	0
CXCR4	1.87450065644853	9.74122200666831	23608.6187665467	0	0
SCPEP1	1.87110969110381	9.6974324821832	22921.9790622435	0	0
CXCL8	1.86608095257478	9.77227564228533	15206.4592348798	0	0
DAB2	1.86506713687161	9.60262520402851	18865.1665689253	0	0
AOAH	1.86319316392641	9.5504353407842	18869.0127401081	0	0
TGFB1	1.86255957692851	9.62051383581091	19366.2265642476	0	0
OTUD1	1.8613031227367	9.60810647991021	18940.5119659028	0	0
PDK4	1.85507213907829	9.58489902678527	17715.9915269113	0	0
STAB1	1.85289498053041	9.55985331673735	18250.4033813118	0	0
LSP1	1.85136536958182	9.56249542302056	18163.7626635613	0	0
PLAC8	1.83943346777337	9.54396539438668	16976.9328892286	0	0
GYPC	1.83581037168635	9.73305666520806	23853.3548757309	0	0
RASGEF1B	1.83269179085973	9.56911621153134	17440.4478890365	0	0
FMNL1	1.83097358831337	9.54886282767783	18177.0191121531	0	0
NINJ1	1.82655378059366	9.80643175068027	27592.2688566086	0	0
NR4A3	1.81984726685288	9.5712950441787	16570.6913016136	0	0
ELF1	1.81682880791836	9.67447683335815	20547.9915255445	0	0
ENG	1.81535578825422	9.56905895645958	17332.7825966995	0	0
C1orf54	1.81329691320516	9.67839389591026	20642.7698522337	0	0
SORL1	1.8097233552078	9.71644514523284	22352.7945351972	0	0
TGFBR1	1.7975749741035	9.63675145075543	18571.3173949065	0	0
EBI3	1.79739689628059	9.53713644600988	18464.4478303734	0	0
TNFAIP8L2	1.79435242407085	9.53859552368913	18165.3359354983	0	0
TLR2	1.79339314961346	9.55866934549439	16971.0744411362	0	0
EPSTI1	1.78972168262578	9.58095804570745	16878.413490203	0	0
FCGRT	1.78266920763177	9.9318649251553	33513.6685543853	0	0
APOE	1.77464676621072	10.5326484715796	79012.9464246324	0	0
RGS19	1.77116772605085	9.6541750637203	18680.6184531642	0	0
MILR1	1.7639052639662	9.54632027565973	16752.3574020001	0	0
RAB20	1.76214647654687	9.60778683660613	16896.4106161598	0	0
FAM49B	1.75022221624964	9.87656917844625	29139.3750471085	0	0
LGMN	1.73818014417361	9.7724123103035	23274.7966552003	0	0
MFSD1	1.73620539170567	9.72466381297835	20940.0891344088	0	0
IKZF1	1.73072467428981	9.53768329027204	16613.0075315516	0	0
HLA-E	1.72326159295028	10.0879063060032	40792.7651931757	0	0
CYFIP1	1.72215439765431	9.73751833394341	21188.9958973135	0	0
SMCO4	1.71377361527271	9.56829076110613	15288.7029491387	0	0
RB1	1.71377290401483	9.73499917976506	20866.523589938	0	0
TGFBR2	1.70898171616689	9.56457943417285	15197.2912871531	0	0
UNC93B1	1.70587900415783	9.61981440803727	16137.6736458352	0	0
RP11-480C22.1	1.7042072465794	9.52903866391612	17215.5268899608	0	0
KCTD12	1.70402551515437	9.75139717338183	21378.204840177	0	0
LHFPL2	1.70252304532722	9.61804106191826	16019.2629316535	0	0
ARHGAP4	1.70133011113988	9.54240517296103	15576.3305896848	0	0
TNFSF10	1.70080036701834	9.54607696833782	15384.8451971422	0	0
CMTM7	1.69902537497079	9.55906513966794	15037.8971995588	0	0
ARRB2	1.6918604920564	9.70992465570666	19238.243005743	0	0
LILRA2	1.68945517706732	9.53039800459362	16491.1651237023	0	0
TMEM176B	1.68176572098812	9.83106136241075	24598.5310107597	0	0
GRN	1.67797196251626	9.93503517812109	29874.0317904886	0	0
TLR1	1.67748185716423	9.53735130440252	15386.7082481473	0	0
IL13RA1	1.67414729035845	9.62407528256589	15651.3241593468	0	0
CNPY3	1.67042297491541	9.76104480178472	20969.4441724205	0	0
GSN	1.66785281356028	9.8285081878457	24066.9378065321	0	0
CSTA	1.66315129408668	9.53952991847409	14919.3770511411	0	0
SLC31A2	1.66139863858337	9.5769468839184	14359.8753204577	0	0
BMP2K	1.66136687613398	9.60928402663774	14990.3156577183	0	0
CASP1	1.65331618287875	9.5994453324692	14601.1365678924	0	0
IL17RA	1.65204242706119	9.56813172918377	14123.7277738188	0	0
RNF149	1.64721254803138	9.62862542011258	15273.2175319698	0	0
GPX1	1.64315848543388	10.1954798246127	43646.556740396	0	0
RILPL2	1.64137672334708	9.60862651646388	14601.7104142028	0	0
PHACTR1	1.63876592155749	9.60024873512225	14352.3794754694	0	0
SQRDL	1.63445425842478	9.56692867795498	13798.2303267747	0	0
GIMAP1	1.63323505302532	9.53495668180287	14589.9410128078	0	0
LYZ	1.63162433375547	9.59678889765015	13057.6299394325	0	0
IGF1	1.63065670164794	9.53382879004294	14626.1363815827	0	0
SYK	1.62966163492213	9.54236965994452	14080.4583589894	0	0
IFI27	1.62467799044506	9.69552334775651	10275.1862004049	0	0
HPSE	1.61801205850316	9.53031150548624	14684.0569835537	0	0
P2RY12	1.61639573453077	9.52713319160624	15066.4226132382	0	0
LRRC25	1.61609374026763	9.52641592489825	15176.7181980249	0	0
SNCA	1.61461443623939	9.58358549555957	13600.934416766	0	0
STX11	1.60992634750919	9.53633817453109	13994.3493814677	0	0
ARHGAP45	1.60540087179529	9.52989004656743	14437.4544974638	0	0
MERTK	1.60445855421118	9.56573904688664	13255.9026941439	0	0
HLA-DOA	1.6031306014598	9.53643395205038	13847.8514635023	0	0
DSE	1.60267634969712	9.58204728087254	13367.3757914888	0	0
ACSL1	1.60196539764395	9.58323183403469	13371.9685052742	0	0
ANKRD22	1.60157617633475	9.52814385344355	14554.5838521814	0	0
SKAP2	1.5991004801911	9.68210664923456	16125.9431080313	0	0
FUOM	1.59870166986118	9.56012137460101	13156.1455054166	0	0
RPS6KA1	1.5934349894799	9.5414788140642	13404.4640942458	0	0
SH3TC1	1.5930242372702	9.52753367189533	14428.3740170898	0	0
SPTLC2	1.58479003910698	9.60584308677128	13510.0577900346	0	0
DEF6	1.58095588761416	9.52553386883974	14415.5655635521	0	0
TMEM156	1.57995495347748	9.52710614266487	14172.6817312637	0	0
PALD1	1.57800406314195	9.55307989270057	12839.8201954755	0	0
GAS6	1.57570664169875	9.63785980559734	14206.2136960862	0	0
PIK3AP1	1.57242607176376	9.53182258025806	13532.7322488388	0	0
GAL3ST4	1.56949170044061	9.60251842074149	13165.6084946272	0	0
BTK	1.56744995561459	9.52967232811599	13611.5465261416	0	0
TLR7	1.56588949575974	9.52659481297682	13907.9415531032	0	0
GLRX	1.56077095086752	9.76392848657211	18390.1261838699	0	0
ZNF331	1.55968985960412	9.66560925616609	14772.311888917	0	0
IFI44L	1.55364550587351	9.69402491337703	15614.6464147242	0	0
SIGLEC9	1.54973472926321	9.52282433078324	14070.9324488222	0	0
B4GALT1	1.5484821871516	9.56310489755678	12276.8168091219	0	0
NABP1	1.54625143954754	9.57195834490336	12281.7311914923	0	0
VMO1	1.54449975045897	9.54085695873388	12504.9053330435	0	0
DOCK2	1.53430258326927	9.52711052665149	13145.1115219747	0	0
TRIM38	1.53276396332349	9.56304364321812	12010.585200967	0	0
AP1B1	1.52585113414872	9.64644762779909	13542.0769531088	0	0
PRDM1	1.52574555619218	9.5607414954432	11891.6111062239	0	0
TFEC	1.52416901703433	9.52945103342409	12724.8903259951	0	0
CHCHD7	1.52306043479177	9.66937827435811	14188.2560308938	0	0
RP11-386I14.4	1.51830824332942	9.54500567324776	11921.045966803	0	0
CLEC2B	1.51724500432986	9.62496771791036	12796.7499024491	0	0
PLIN2	1.51442070292792	9.66765922879924	13970.1399150324	0	0
NCF2	1.51179629917706	9.52818543625216	12576.622842239	0	0
GPNMB	1.51178297442601	9.61908133430876	12081.174687324	0	0
NLRP3	1.51073781202936	9.53255332927973	12251.0506288525	0	0
GPR84	1.50760492863044	9.52057400784183	13404.4199835284	0	0
CH17-373J23.1	1.50394639522288	9.53869883388739	11723.3115588535	0	0
ANXA11	1.50353920532446	9.60839840572771	12165.1467250061	0	0
SIGLEC8	1.5023657572493	9.52251124433345	12979.0268293244	0	0
SP100	1.50197103582365	9.65490162463636	13353.2682289227	0	0
EMB	1.4996631563157	9.53690912121965	11835.4979773075	0	0
HACD4	1.49949221208421	9.53048616828784	12163.6113338128	0	0
CPM	1.49818119775477	9.64478725422316	12994.836235022	0	0
HHEX	1.49057323249206	9.5334575929699	11825.0737911583	0	0
EPB41L2	1.48663002442053	9.77533982802068	17068.4600593844	0	0
ADGRE2	1.48647534242082	9.52619015812356	12235.7990692449	0	0
NAIP	1.48292958348047	9.57093921236109	11230.4326586919	0	0
NRROS	1.4766527493461	9.52045639351014	12683.2298018968	0	0
FRMD4A	1.47567117458856	9.62537812306355	12092.2864149821	0	0
DUSP1	1.47485170309359	10.2264696624904	36690.7757057578	0	0
ARHGAP25	1.47004435033238	9.54385897957242	11120.4994549973	0	0
RAC2	1.46963851251091	9.53718574976249	11294.3113829193	0	0
C10orf11	1.4670877150366	9.55498691222809	10942.0883096824	0	0
RBM47	1.46689169010616	9.55005792217818	10975.4033027216	0	0
RP11-160E2.6	1.46434676592235	9.56121066830739	10888.3674558607	0	0
F13A1	1.46262406990071	9.56409293421963	8557.37775430203	0	0
GLIPR1	1.45743022722812	9.66058664046263	12710.0467289958	0	0
CTSB	1.45717039509112	10.1507831798067	32055.2397860546	0	0
FGD4	1.45301162535654	9.58131318176842	10864.1817023108	0	0
AP001055.6	1.45226260816635	9.51620206863263	12866.1365943862	0	0
MEF2A	1.44297319950271	9.69196813773486	13360.1444002177	0	0
KCNMB1	1.44223972763093	9.5486768500563	10592.3094445016	0	0
PLA2G7	1.44100563270925	9.51973350062507	11990.0384318179	0	0
CD302	1.43662970000969	9.60458700641935	10990.8830254232	0	0
PLK3	1.4329111372069	9.65455126811651	12110.8048449039	0	0
TLR10	1.43276065273345	9.51564197470417	12483.6786902893	0	0
SAMHD1	1.4277303730349	9.64430189357406	11754.0203885851	0	0
BST2	1.42680118709145	9.90376190755648	20308.819997256	0	0
TCIRG1	1.42401531715747	9.54139734087883	10415.1743752471	0	0
TMC6	1.42233669399002	9.53173302851867	10694.8215230556	0	0
DLEU7	1.42146779607698	9.52023952315154	11516.6610182935	0	0
SIPA1	1.42127914347835	9.55523936720486	10218.4793401745	0	0
FBP1	1.42095886353453	9.52318974313219	11211.3530643748	0	0
LIMS1	1.42011636387348	9.8431968157018	17888.2805252145	0	0
SASH3	1.41795137701635	9.51593366747602	12061.9510315056	0	0
ARHGAP30	1.41775363994265	9.52054001976223	11407.5568733431	0	0
STOM	1.41738407430931	9.65221345311607	11780.9498878262	0	0
RNASE1	1.4128063582324	9.56779804241422	8136.94012285007	0	0
SOCS6	1.41163497866208	9.65977873023371	11879.9560829841	0	0
PRKCD	1.40962524129633	9.53079510137841	10519.9639609877	0	0
NAGA	1.40895155083412	9.57360161770827	10099.8163323974	0	0
SCIMP	1.40580782611706	9.52068158999944	11154.7207608858	0	0
IL4I1	1.40189556169478	9.51840082746164	11334.2856939287	0	0
SAT1	1.39790973105276	10.3922314498807	41124.7695168123	0	0
ARHGAP18	1.39656062263861	9.60163683035975	10308.4594929243	0	0
SCAMP2	1.3925110187707	9.71349014703718	13034.5207360707	0	0
TNFAIP3	1.38635090043029	9.6268717041888	9911.94364000896	0	0
ICAM1	1.38411746867053	9.57051408795128	9702.18729737653	0	0
AP000439.1	1.38046207922548	9.51080341701535	12371.6492696416	0	0
VAV1	1.37905323904917	9.51370792749029	11562.8815646172	0	0
CEBPB	1.37872164379333	9.9113279558922	19204.2522550931	0	0
MPP1	1.37629519560641	9.58030282579765	9682.10904340701	0	0
ITGAM	1.37417584226397	9.52049406342643	10566.7940063675	0	0
ODF3B	1.37417050563106	9.5325639739048	9860.38741078926	0	0
ST8SIA4	1.37338228282141	9.55474575716223	9495.27143023252	0	0
MX1	1.37269165850046	9.62674036014556	10439.4940246864	0	0
SHTN1	1.37076792276198	9.61683929460303	10202.5122888772	0	0
GNLY	1.36221146233551	9.51468650022608	9696.21254729035	0	0
SKIL	1.36212505026819	9.70943438916414	12343.5530766853	0	0
FGD2	1.35681281597257	9.5176123493668	10525.7613596952	0	0
MX2	1.35459978779614	9.52428271434481	9932.34234452042	0	0
CCL5	1.35398396958081	9.52754501547867	8967.98940587539	0	0
CLECL1	1.3514767927312	9.51446714910084	10820.6802530082	0	0
LTBR	1.35123631765401	9.53294176027466	9483.32820630491	0	0
RASSF5	1.34876247061194	9.52881050925656	9599.39168243963	0	0
IL16	1.34382417712777	9.51432488529322	10681.6416650272	0	0
RASSF4	1.34295229261037	9.73822723920353	12784.9177127349	0	0
ADRB2	1.34268730051404	9.52187413405326	9888.61497544304	0	0
