genes	logFC	logCPM	LR	PValue	FDR
LYZ	2.39621402093548	9.86953357954309	67332.1406444757	0	0
FCGR2B	2.20339714850617	9.66204625829861	38839.3694402652	0	0
S100A4	2.12546274530587	9.93081975863343	62237.9028709617	0	0
TGFBI	2.08978392285437	9.77380345460529	43842.5227370457	0	0
HLA-DRB5	1.91276070554186	9.98213135351159	39565.7137111792	0	0
CD163	1.84919039556213	9.83721365792413	39360.9004891489	0	0
HLA-DQA1	1.76574927342894	10.003944538323	46837.7711220895	0	0
IGKC	1.76491168082439	9.62922510452337	18226.6815260837	0	0
CSTA	1.7606366203091	9.68014831175795	25371.0508092948	0	0
GPNMB	1.74825735248386	9.80479942301941	32846.8717173491	0	0
FAM26F	1.73540652059136	9.7492194194715	28658.2590937049	0	0
HLA-DQB1	1.69146894101203	10.0894998640274	52371.6722730573	0	0
FXYD5	1.68360002581538	9.8693615632152	34822.0521799729	0	0
LSP1	1.67342054868081	9.70766080940491	24263.0270671185	0	0
C1orf162	1.62319298987	9.87265326947973	32555.2977634529	0	0
CXCL3	1.60036316975861	9.63098623982851	13224.073011653	0	0
IER3	1.58764659551266	10.0225647315939	33602.5290049515	0	0
GPR183	1.58756711171755	9.88342521239423	30915.1797752939	0	0
CXCL8	1.5724631081651	9.99824043062022	19239.9637526347	0	0
MS4A6A	1.56955239665958	10.0778554730611	44175.938069012	0	0
C5AR1	1.56833465062158	9.76154435104418	23967.7279146258	0	0
FCGR2A	1.56528056383894	9.9077288991532	32412.3549067613	0	0
RNASE6	1.55710717752386	9.83657548639155	27781.0923768031	0	0
DAB2	1.55693119293725	9.75703192358419	23376.2489899192	0	0
PLAUR	1.55371892560284	9.90997800729616	32066.6686164128	0	0
AREG	1.54695447223195	9.58802660528032	13168.9430250971	0	0
VAMP8	1.53535685162728	10.0018390428971	37103.0137138864	0	0
CD48	1.53119922656579	9.62691988158536	17219.7175404626	0	0
MS4A4A	1.53018065671992	9.87108876727562	28781.0772598244	0	0
SDS	1.52737062227404	9.57736084236872	16074.085527294	0	0
TYROBP	1.52067062891225	10.3639846801216	63160.8029173091	0	0
FCER1G	1.51121459702993	10.3046767172023	57543.6864733871	0	0
CXCR4	1.50878286772712	9.94447782029651	29163.2551114899	0	0
CTSS	1.50326477373475	10.0140139113237	36308.3588110585	0	0
GMFG	1.48819243597323	9.86787995658238	27014.2349479461	0	0
ARHGDIB	1.48599250852721	10.0521239049396	37860.1021341865	0	0
STAB1	1.48511436664341	9.68558928912328	18078.1354224767	0	0
ITGB2	1.48504288903309	10.0189339309895	35720.7392825237	0	0
FCGR3A	1.48369754738673	10.0752280666304	39224.8265870752	0	0
RGS1	1.4831849567199	10.2670049047167	41101.8874505404	0	0
NR4A2	1.47715371947764	9.8668104706173	23312.0069221597	0	0
CLEC5A	1.47683147829484	9.61009923950051	15651.095797902	0	0
SRGN	1.47277959432483	10.3693621555233	59597.3534833109	0	0
MT-RNR2	1.47168245596931	9.70338421244747	1426.25889680658	1.11274362074129e-308	1.11347440929191e-308
CFD	1.47075519561928	9.73726294031487	19894.8159691581	0	0
HLA-DRB1	1.46662385271961	10.4050166862084	40651.2742487052	0	0
CD93	1.46360730760386	9.61408711025359	15412.0631568422	0	0
MSR1	1.46005242638016	9.83706091499309	24379.4968648352	0	0
CD14	1.45651070729429	10.170185368051	30959.4644744556	0	0
C15orf48	1.45594818160772	9.59897119240318	12393.5936571636	0	0
LAPTM5	1.45538165011913	10.2126923007061	46729.2642286727	0	0
CTSH	1.45229847871177	9.85828749429668	25198.7605973447	0	0
CXCL2	1.4476100096191	9.68188816429209	10264.9188242662	0	0
MS4A7	1.44732251997082	10.0448288977995	35432.7828678536	0	0
SERPINA1	1.44007487919734	9.89008757587714	26405.285632469	0	0
AIF1	1.43645310028519	10.2501672328223	48045.546215258	0	0
HMOX1	1.41984078139366	9.98678642342629	30783.9545727132	0	0
ALOX5AP	1.41880819093765	10.1337278787593	39332.4025677764	0	0
SPI1	1.4175956028923	9.91445033475677	26815.4703396292	0	0
CLEC7A	1.41547665496679	9.77585547363745	20046.1172950184	0	0
PLIN2	1.40859092785197	9.8281623554195	20636.7550568966	0	0
RAC2	1.39810643461776	9.64506541779078	14670.9051982201	0	0
HLA-DRA	1.3975904762607	10.5667242277745	48009.9629844574	0	0
RNASE1	1.39640302365698	9.68933409905749	10222.1717412287	0	0
C1QC	1.39464568501054	10.4122283270969	30838.6033825348	0	0
CD52	1.39031995954771	9.58040472886788	13698.7447723771	0	0
FCGBP	1.38926863813676	9.89006853929586	15881.9869552818	0	0
HCLS1	1.38716351365139	9.85127425731294	22603.3313823531	0	0
HLA-DMA	1.37916464352746	10.0643485038162	33167.1796655068	0	0
FPR3	1.37714861929323	9.60819696847417	13475.1123645456	0	0
CLEC2B	1.37605295759705	9.76671171785216	18531.7891801128	0	0
THEMIS2	1.3708272775811	9.71761355069493	16457.8832246049	0	0
IGLC2	1.36591973527085	9.57658027365713	12681.9738330086	0	0
PYCARD	1.36559485231346	9.86984497464118	22733.4677284956	0	0
F13A1	1.35171109187944	9.67974634105604	12928.7540932824	0	0
FGL2	1.35057553371768	9.73465852644108	16588.355102893	0	0
LAIR1	1.34686024926938	9.78316688731439	18388.981933515	0	0
TYMP	1.3466147689072	9.98734214652214	27637.112179137	0	0
ARHGAP18	1.34513399596222	9.7304867025512	16295.4642219863	0	0
VMO1	1.3419728739562	9.64618814178156	13497.1284395947	0	0
C1QA	1.34159307270346	10.3925974719996	26981.9770982432	0	0
CYBA	1.34147357331047	10.246817459987	30064.0722402083	0	0
CD74	1.33755559578889	10.6785214873524	44976.1015982919	0	0
MTND1P23	1.33412694368254	9.6068372296293	2328.73756978824	0	0
TNFAIP3	1.33052937983259	9.76423749660698	14304.7228784431	0	0
SERPINB1	1.32592550641935	9.80601315082216	18714.8443728994	0	0
CD68	1.31912443890611	10.0660703366176	30350.769851241	0	0
DSE	1.31782452418205	9.70153750711867	14625.4211189991	0	0
SLC7A7	1.31575320433065	9.70681344614688	14752.6890854665	0	0
ADAP2	1.31074573944364	9.77959660696225	17248.3298559945	0	0
IL1B	1.30815778785313	9.9589233627012	12414.9483820612	0	0
SLC16A10	1.30741160870461	9.57964235470404	12098.8864840132	0	0
CD4	1.30730267352734	9.72244635747434	15082.9863791899	0	0
MTATP6P1	1.30123660455043	9.613830614692	2045.96156915773	0	0
LCP1	1.30079457273641	9.69167720118529	13924.1009722825	0	0
IFITM2	1.30077366795232	9.80920680560688	18113.385297141	0	0
MT-RNR1	1.2993502246789	9.62782432127432	1901.94934246703	0	0
CYBB	1.29702752963965	9.8457366993572	19454.483036162	0	0
IFI30	1.29698611596469	9.7075409010911	14343.4073988889	0	0
CD53	1.29451076737429	9.94733737444154	23676.7624681207	0	0
RGS10	1.29309730115123	10.0130258960641	26604.9879255627	0	0
LY86	1.28921034557536	9.89498328660737	21229.9405010561	0	0
MNDA	1.28840592153414	9.81746625868448	18077.1213952562	0	0
S100A9	1.28557830254723	9.89624836177971	12011.1111560288	0	0
SLC11A1	1.28436342892066	9.84707467555275	19117.100087859	0	0
CD300A	1.28350049627437	9.73619131557546	14980.5395815024	0	0
VSIG4	1.28300814916936	10.0024137783551	24970.4421597219	0	0
CD86	1.28264971126885	9.7599953263273	15786.8420803792	0	0
RNF149	1.28060178365445	9.76150315390592	15788.0529344338	0	0
MAP3K8	1.28022389364663	9.69331731383809	13520.4635276746	0	0
C1QB	1.27909875581631	10.4772673666448	24432.1435803665	0	0
MRC1	1.27330298797269	9.5684087895879	10792.9996148262	0	0
HCST	1.2703115429862	9.87630053672853	19838.5881208985	0	0
CYTIP	1.26501747659287	9.6049012302709	11230.5356755631	0	0
DUSP2	1.26342519213274	9.7032181191791	10462.1478489633	0	0
SLA	1.26307261354617	9.73885725295819	14578.7034110696	0	0
FYB	1.26098071235075	9.95871986784567	22906.9512980552	0	0
GAPT	1.25736830140951	9.60045887657381	11055.3327835977	0	0
RGS2	1.25356940616447	9.98818295388726	23877.0362496713	0	0
GIMAP4	1.25074133355202	9.72996171669259	13999.1516160009	0	0
NCF2	1.24413816609988	9.6217536520792	11053.1082759288	0	0
LST1	1.24132055100513	9.95499247996734	22021.9759582964	0	0
TNFSF13B	1.23868608332298	9.82110665486167	16793.5860849214	0	0
SPINT2	1.23758570327179	9.70832547430564	13037.0586068758	0	0
THBD	1.23493667909192	9.58330690279561	10655.6763075499	0	0
CD83	1.23239425692012	9.92381132606016	16073.7876479055	0	0
NCF4	1.22784807751068	9.65713237075997	11459.8508447849	0	0
CTSC	1.22428545562686	9.9770003508094	22283.1883325765	0	0
HBEGF	1.22187415518595	9.72004854081977	13039.2337136562	0	0
PLXDC2	1.2170806159134	9.8690246800391	17891.4778767276	0	0
TLR2	1.21443685714004	9.66177467331755	11309.0416496856	0	0
WAS	1.2140801128489	9.70082484944419	12316.6435157096	0	0
ADAM8	1.21248022546937	9.55235249227041	11541.5531211953	0	0
OSM	1.2114020286645	9.67916019401586	9218.18986574933	0	0
CAPG	1.210554866897	10.0000869135224	22689.5854548846	0	0
CCL3L3	1.2103944185154	9.99712837922463	7115.96044711876	0	0
BCL2A1	1.21032686837729	9.80965572996519	15600.7341610061	0	0
CD37	1.2076951531024	9.90418714388334	18885.268105568	0	0
TNFRSF1B	1.2075630486756	9.69757725105522	12090.5116678482	0	0
CCL4	1.20707961476058	10.2228051342886	12995.8851766971	0	0
EVI2B	1.20605235156134	9.77308865440929	14308.8965147081	0	0
NPC2	1.20602938862941	10.4040776833191	41346.4120507006	0	0
KLF4	1.20310451235761	9.83994647071997	13757.7252662702	0	0
LILRB2	1.1970392563267	9.56580649589034	10332.9121162403	0	0
SLC16A3	1.19599288286419	9.8762123153521	17507.8780292595	0	0
GNA15	1.19358835156714	9.59696286398249	9887.0049316823	0	0
SYNGR2	1.18965781316557	9.82453100992858	15558.4466110082	0	0
PTGS2	1.18933032988044	9.62176985334524	9480.65816795158	0	0
SLCO2B1	1.18909615839103	9.79885011288727	14706.8566173554	0	0
PTPRC	1.18658455463571	9.8577813778859	16589.4589964942	0	0
RNASE2	1.18581622500869	9.69777482728123	11647.5292700193	0	0
THBS1	1.18077084773068	9.57764566104263	7253.50349422855	0	0
FBP1	1.18073777103781	9.61087581276017	9767.42678361189	0	0
PLBD1	1.17834719989605	9.60426542448998	9664.70461126575	0	0
IL18	1.17755555070249	9.78318547636534	13925.0097905163	0	0
CARD16	1.17553313235161	9.70970712464109	11752.7309977923	0	0
PTGER4	1.17479685585327	9.68157764452065	11016.189624329	0	0
LCP2	1.17203304505827	9.69716459956833	11352.1469499691	0	0
JAML	1.17025974642846	9.54772480045321	11161.0164431636	0	0
CSF1R	1.16786505845225	9.89370962636938	17257.5327671508	0	0
RP11-1143G9.4	1.16633880633217	9.55563956284581	9879.68027542744	0	0
ACP5	1.16433688275703	9.55769756149708	10107.0246501012	0	0
PARVG	1.16239560101497	9.67559578126742	10634.3844901606	0	0
PLEK	1.16196029738532	9.78237059896374	13520.5963027804	0	0
TNFAIP8	1.15899941627531	9.59492277236283	9285.15667472096	0	0
CORO1A	1.15836746063662	9.93138707527945	18254.2756625259	0	0
ARPC1B	1.15709140563862	10.0900272716112	24076.8263314602	0	0
NCF1	1.15566214439758	9.66728745087108	10318.8364811849	0	0
TBXAS1	1.15443054240452	9.76266794893448	12765.9534016801	0	0
TREM2	1.15264139451167	10.0926952541664	18679.4779645756	0	0
PMAIP1	1.15009439237176	9.65190025691521	9419.84625752515	0	0
APOC1	1.14846999944117	10.3933693566834	21072.4823767135	0	0
IGHA1	1.14810607514022	9.55388989563942	9417.29941785794	0	0
LGALS9	1.14496967898864	9.81121403400944	13966.2982954212	0	0
IL1RN	1.14224776890544	9.5986723327963	7538.84548346503	0	0
IL10RA	1.14068518408158	9.66428759552986	9978.09299876896	0	0
OTUD1	1.13963254193665	9.72085746598717	10877.9254581534	0	0
EMB	1.13668494231055	9.62638602378791	9212.60795740892	0	0
RHOG	1.13525333995876	9.8999834038946	16475.1576654873	0	0
ALDH1A1	1.13218819603475	9.55932321539863	9411.57478161252	0	0
ENG	1.13037186665413	9.66884722843665	9887.21091910788	0	0
LILRB4	1.13033251828697	9.89116898422862	16045.4951644464	0	0
CXCL16	1.12800098542416	9.93038173228329	17242.1293358824	0	0
EVI2A	1.12626515881624	9.75270203213066	11858.1154428543	0	0
ARRB2	1.12614577266736	9.84898330753417	14616.0754655946	0	0
GIMAP7	1.12493511583108	9.59166267477511	8713.20830663554	0	0
HCK	1.12179555681429	9.69752913484828	10372.0740903517	0	0
EPB41L3	1.1178909464751	9.63056115025714	8958.39963735153	0	0
TMEM173	1.11354374897477	9.64464115150479	9116.77704511331	0	0
CREG1	1.11220559739583	9.877573279743	15099.8366147518	0	0
ACSL1	1.11091217817869	9.68531521119837	9888.06227021548	0	0
NCKAP1L	1.10524709549119	9.68686863527558	9817.4753679331	0	0
FERMT3	1.10256918672795	9.68237439337257	9670.47224855945	0	0
G0S2	1.10188759202269	9.72643302369188	6079.07432375797	0	0
MARCH1	1.1013213354751	9.75301571719726	11326.846712685	0	0
SYK	1.09933853872937	9.63122693559387	8660.38419209753	0	0
ITGA4	1.09854854669493	9.56088118322271	8742.21136770381	0	0
MYO1F	1.09781296689759	9.68801472002656	9705.45569877008	0	0
LPAR6	1.09703352610793	9.79684742704383	12386.7430139974	0	0
GLIPR1	1.09638203925902	9.78340546449131	12011.1799423762	0	0
RNASET2	1.09630379380142	10.2238782299995	26467.4704341994	0	0
EPSTI1	1.09358090632525	9.68208277045731	9500.91922570685	0	0
GPR65	1.09275500871813	9.70096660920312	9898.16872534904	0	0
ALOX5	1.09115913491053	9.64155653098895	8687.13691252702	0	0
SAMHD1	1.09077894166166	9.76175803914335	11323.6808545547	0	0
PECAM1	1.08958915124902	9.59714008543297	8158.52324228203	0	0
RNF144B	1.08916748842225	9.5936146225552	8141.60531116307	0	0
METRNL	1.08725183610287	9.63493578180258	8517.83376340923	0	0
S100A11	1.0860489422655	10.3847950440729	32438.7323793131	0	0
MAFB	1.0856637139878	9.99848950678997	18049.9816173607	0	0
HLA-DOA	1.08551038085378	9.62280739500283	8319.8985566639	0	0
SEPP1	1.08329478613832	9.77147948165816	9036.26587743513	0	0
OLFML2B	1.08177147238223	9.58362784031569	8037.2659123354	0	0
AOAH	1.08025832521403	9.64088936104507	8496.31922182028	0	0
C10orf54	1.08007736464827	9.86321358442116	13799.7871896122	0	0
LRRC25	1.07971891238977	9.60935934482812	8082.62645577872	0	0
NR4A1	1.07839660752088	9.84293528439305	11271.9585615062	0	0
CASP1	1.07610580975587	9.70387154882037	9650.53919668849	0	0
MFSD1	1.07463105914966	9.86102673312587	13594.569484945	0	0
CD69	1.07250696758351	9.76670844874199	9708.52346092519	0	0
MTND2P28	1.07219881877758	9.56982776920084	2936.81327105737	0	0
FGR	1.06818174602582	9.5716204913943	7947.06565802328	0	0
GPRIN3	1.06790359078466	9.60147822633783	7841.52585504612	0	0
GRN	1.06674271555774	10.1168056743341	21233.7945999273	0	0
S100A8	1.06504590063851	9.83073886312996	7423.10677992855	0	0
SGK1	1.06354535151575	10.0978071358581	20466.9600025108	0	0
FPR1	1.06221153496185	9.86946007699421	13500.235613662	0	0
STXBP2	1.06220711765385	9.65044936600565	8357.38405876633	0	0
ZNF331	1.06139276326226	9.78513359093869	11271.0130657553	0	0
CTSZ	1.06096417840393	9.92549599444756	15040.2629197356	0	0
MPP1	1.05432479974676	9.67715314566344	8708.93627564615	0	0
HAVCR2	1.05300463241456	9.81738673384461	11892.8170672582	0	0
CSF3R	1.04920509053194	9.68508598614036	8774.56572873742	0	0
DOK2	1.04869935115205	9.54916436541528	8535.6636471473	0	0
KYNU	1.04828718980231	9.59013538988411	7507.9567669727	0	0
PILRA	1.04709037866494	9.68199127609859	8677.61110138934	0	0
FCGR1A	1.04635366309983	9.93770915362381	14670.6918818444	0	0
IL10	1.04622384036224	9.58918259822005	6963.4774575877	0	0
SQRDL	1.04343746288426	9.65889554113175	8193.53115064118	0	0
PLAU	1.04328758871611	9.66375622770888	8275.67777252907	0	0
CD55	1.04083846512913	9.59123528253464	7396.64275548273	0	0
PRDM1	1.04037171171857	9.65121162314343	8015.56597806182	0	0
ADORA3	1.04026139753038	9.75799334655436	10173.7722477871	0	0
MTCO1P12	1.04025547908638	9.56481158955721	3416.89401355694	0	0
ST14	1.03377485428598	9.57774458593318	7339.01182739885	0	0
NR4A3	1.03272333181518	9.66439984934548	7403.56134248091	0	0
CMTM7	1.03139259107239	9.64845086983448	7828.53954089238	0	0
PTPN6	1.03125214610883	9.67543473362551	8285.34924303753	0	0
CD84	1.03118058393345	9.72525119161047	9273.1837302694	0	0
LY96	1.03075802756231	9.87924666937722	12935.4185288439	0	0
CCL20	1.02996111717276	9.60117620474266	5122.16250336661	0	0
LINC00936	1.02918826773632	9.68823613530509	8489.47378615009	0	0
PLXNC1	1.02549325098958	9.58881375935902	7168.73621236233	0	0
CACNA2D4	1.02493293933765	9.56789383221506	7341.99210138809	0	0
TFEC	1.0244187907613	9.60989378983944	7244.2960657407	0	0
LPXN	1.02299148732256	9.61189513316329	7240.06577645665	0	0
MGAT1	1.01791076936802	9.79743007020074	10614.8291469732	0	0
FCGRT	1.01780735443073	10.1051385720725	18901.106174506	0	0
OSTF1	1.01725858871755	9.74175479428619	9360.55549164661	0	0
MPEG1	1.01580727135175	9.56697534512584	7221.71690777828	0	0
TPP1	1.01579708928001	9.84751872011579	11760.12788075	0	0
LAT2	1.01432225773259	9.74557358359352	9385.56038545063	0	0
RBM47	1.0141744144599	9.63531002586487	7371.6091490752	0	0
ITGAM	1.01293077704179	9.59788824901992	7002.30162909384	0	0
CPVL	1.01156240924757	9.92021168269655	13482.8539638213	0	0
OLR1	1.01128856367972	9.89485122035204	12825.0464670723	0	0
C3	1.00871749517185	10.0847777482657	14681.31452218	0	0
CECR1	1.00814350410566	9.61716807717513	7070.28837624213	0	0
LILRB1	1.00802064414424	9.63534104423873	7279.03462521096	0	0
ARHGAP30	1.0072481909483	9.59760417129879	6919.10956025718	0	0
ETS2	1.00606216686938	9.72825589401679	8870.10718871537	0	0
DOCK8	1.00545427686127	9.66732141335592	7721.73174498857	0	0
LIPA	1.00253610197079	9.87398724556605	12080.814322673	0	0
CYTH4	1.00220701652681	9.63054389616186	7131.14641265621	0	0
C3AR1	1.00066919591921	9.81544538728196	10651.8772029072	0	0
MGAT4A	1.00047317784254	9.76468352909183	9523.28207150967	0	0
ADAM28	1.00044041398196	9.70036084688735	8226.01737658246	0	0
IGHG3	0.998877963553701	9.54081681957334	8255.92705852266	0	0
SIGLEC10	0.995810189736252	9.68039705332733	7788.5877470696	0	0
CTSB	0.99416386279996	10.3574936275538	26029.8280795668	0	0
TCIRG1	0.992720868271213	9.62296425226008	6904.83858199101	0	0
SAMSN1	0.990883602326792	9.84282779354941	11059.4029859667	0	0
SERPINB9	0.989562955461511	9.68512610505535	7768.82146602277	0	0
ARHGAP4	0.989324728790325	9.62454639470608	6872.67019368282	0	0
RIN3	0.988996734306178	9.6099827011881	6731.0390221421	0	0
SLC31A2	0.988837367827478	9.66836065373577	7475.15058206282	0	0
CSF2RA	0.986054611067506	9.71919906641847	8332.61777810505	0	0
CASP4	0.984276791102189	9.68422639523085	7667.22217301506	0	0
TAGAP	0.983278327335946	9.65777618959135	7223.19766061503	0	0
SLC2A3	0.97801340364225	9.796472123804	9747.11489343546	0	0
ST8SIA4	0.977840965556041	9.63905434457524	6878.91089870787	0	0
WIPF1	0.977086715500801	9.69871112909147	7802.10588542752	0	0
ABCG1	0.976393227082056	9.62344761551652	6675.00196882914	0	0
RCSD1	0.975393526656837	9.64160911038783	6876.22361132957	0	0
RAB20	0.974371106926038	9.70619004075541	7890.32750252263	0	0
TREM1	0.973834633367589	9.61440381045667	6552.66763926401	0	0
ADGRE2	0.97327051055365	9.60291666121402	6463.44753002405	0	0
HACD4	0.972342138239009	9.60808294942263	6482.68062975957	0	0
FMNL1	0.971431717165843	9.63167159555062	6695.14963680534	0	0
SIGLEC7	0.967672092437519	9.57321438012983	6423.83806076892	0	0
DOK3	0.96764822120655	9.58621124941246	6347.80972134163	0	0
FRMD4B	0.965840117470914	9.66950043702996	7135.37940762406	0	0
NPL	0.9656683589799	9.73463203590502	8264.61628920572	0	0
ARHGAP9	0.9641655560877	9.58900187983747	6297.80546988463	0	0
IL13RA1	0.964154521971772	9.72517211187467	8061.54304097079	0	0
CD302	0.963991776148944	9.70079349036375	7622.093789419	0	0
MYO1G	0.963739195251285	9.5532508392209	6864.26543180386	0	0
LYN	0.962269631629588	9.74695329167569	8437.57346711573	0	0
MERTK	0.9621319210103	9.65213313309451	6823.4649284519	0	0
CD33	0.959391360043329	9.63112885591834	6517.16926965531	0	0
TMEM176B	0.955616693178962	9.97462366960882	13260.6355279475	0	0
RGS18	0.953396666393031	9.58754055026691	6151.783993246	0	0
KCTD12	0.951072399912655	9.87847744807991	10924.4260654463	0	0
AXL	0.950935983609369	9.73534679791451	8017.4894708872	0	0
FAM20A	0.949636218113181	9.56999826844926	6212.2120393467	0	0
ADAMDEC1	0.949364312827367	9.54294106420607	7173.82519470238	0	0
EGR2	0.947266503064458	9.74270657105223	6980.15461077807	0	0
DOCK2	0.947171146348068	9.6025983741995	6104.79776098073	0	0
NFKBIZ	0.944654387120634	9.79140844918446	8967.96035866534	0	0
ABI3	0.943335484438782	9.75064502897698	8163.85538668804	0	0
IRF8	0.942764294780856	9.68881069014367	7082.07840147091	0	0
LITAF	0.940363669827426	9.94443737953388	12128.2795889542	0	0
OLFML3	0.940245508979917	9.81267755383174	9301.56398178745	0	0
CLEC4A	0.938891732090844	9.57043576834005	6059.01531723217	0	0
ODF3B	0.937885129656181	9.60877031211837	6016.69699526436	0	0
KCNAB2	0.935116330283581	9.56014347736935	6201.15177280676	0	0
AHR	0.929942679580642	9.59427366696513	5844.75508347476	0	0
GPR34	0.92973086158008	9.91121732583332	11116.826562402	0	0
ARHGAP15	0.92917707334009	9.60111504558165	5858.03787504065	0	0
APBB1IP	0.926875252160039	9.81141698290088	9003.92898040754	0	0
GSN	0.925402590643753	9.96700506923981	12231.2609434999	0	0
UCP2	0.92477344142091	9.82720337220797	9269.20415239468	0	0
TXNIP	0.919780919675151	9.96477853621617	12027.8022076382	0	0
IGSF6	0.918147983122894	9.80501888871348	8707.11165035347	0	0
STK17B	0.91801544353093	9.61608182549867	5806.48577854674	0	0
LILRB3	0.915602166693523	9.56369816906141	5850.61586715061	0	0
IL2RA	0.915237515772238	9.54376841596771	6671.32538555008	0	0
NABP1	0.914610027420202	9.65662040824663	6197.63512520111	0	0
RB1	0.91302827977893	9.85421788269538	9550.7176134951	0	0
RAP2B	0.91300233051078	9.696202050446	6736.48764318679	0	0
CTSL	0.912772283087081	10.0190777682895	13044.8697848115	0	0
TM6SF1	0.91186666109381	9.68089170637527	6491.45026407184	0	0
GPX1	0.911638577033829	10.3903161952977	22245.0051297692	0	0
DUSP1	0.910842756898298	10.4255479089816	23712.2480713024	0	0
NAIP	0.910701029012391	9.65479654419566	6119.43384833795	0	0
EREG	0.91050521847704	9.53853411674971	6622.60116749188	0	0
LINC01094	0.91019366109823	9.71469691565233	6981.80995927022	0	0
GIMAP1	0.909657676328789	9.61045836130812	5656.05467466609	0	0
FN1	0.908819563702306	9.68966067516491	4746.52965522352	0	0
TNFSF10	0.908386023425348	9.62414995780944	5748.75503949467	0	0
SAT1	0.906238378842859	10.6154568076786	29578.671025162	0	0
SP100	0.905668781632105	9.75826782523576	7630.55335192352	0	0
LTBR	0.905321190280512	9.60733790398352	5580.42829780121	0	0
MX2	0.902773455882903	9.59697629265431	5500.64825291745	0	0
TNFAIP8L2	0.899131514562418	9.61439977619748	5547.78859007683	0	0
ENTPD1	0.897951628923023	9.67980579761253	6271.89206857048	0	0
RENBP	0.897454240187837	9.60802302828743	5483.84252948123	0	0
TNFRSF14	0.89732560436572	9.6060467794766	5470.85183593601	0	0
RILPL2	0.897038908495196	9.70059440212698	6558.93354653622	0	0
RASGEF1B	0.892878263778432	9.65207667033201	5748.1211321923	0	0
RNF130	0.892319953840829	9.94357054165575	10856.05948924	0	0
RP11-742B18.1	0.891023286872674	9.53627069834377	7039.59116356306	0	0
SIGLEC9	0.88948340028798	9.59442649619216	5326.40846681757	0	0
TGFBR2	0.889015283973009	9.64595925064076	5717.03585381681	0	0
NLRP3	0.888977252773543	9.60643463017045	5367.40316215054	0	0
PIK3AP1	0.888404011485492	9.60532914857141	5354.25413278913	0	0
ELL2	0.887265609684098	9.7111446093709	6567.36959892986	0	0
LTC4S	0.886740279922062	9.71002066487989	6542.458420371	0	0
ARHGAP45	0.886386491772014	9.60301575629165	5317.51500941441	0	0
BMP2K	0.885516554519125	9.70058768056793	6384.80763559883	0	0
TES	0.885497822743111	9.55277672508306	5739.42989767605	0	0
ANXA11	0.885399228644901	9.699437339433	6366.36477199856	0	0
TLR1	0.884722422532377	9.61200886166128	5347.7861066627	0	0
PPP1R18	0.883162588438316	9.75739898490502	7227.16080899991	0	0
CTSD	0.883032682168426	10.2125899512166	16592.7974122078	0	0
H2AFJ	0.881837798933879	9.707046352254	6423.65944124846	0	0
RGS19	0.881400568352732	9.75404524565393	7142.89968732675	0	0
CCR1	0.881294386766783	9.65904813480832	5766.43155914386	0	0
GAL3ST4	0.880521163468194	9.69198992861959	6188.22014645135	0	0
NKG7	0.880001657581846	9.54931472807769	5805.93170865594	0	0
REL	0.879257735072817	9.82312887476506	8272.99624636004	0	0
GSTO1	0.877577007559066	9.92889713962343	10198.9058113343	0	0
SH2B3	0.877070432765903	9.61158462350119	5249.15564752951	0	0
CCL5	0.876963590783308	9.5998029246355	4611.84221521293	0	0
NAGA	0.876872133918844	9.65600974325369	5670.25623191806	0	0
SPP1	0.871714570795039	10.744903342417	18987.2672937495	0	0
BTK	0.868879664438819	9.60152770570635	5094.57967834005	0	0
PIK3IP1	0.867805058495625	9.63042332735605	5281.91706480067	0	0
CD300C	0.867425936072793	9.55663241153754	5372.85497994631	0	0
DEF6	0.865777801987562	9.59649697894193	5039.53873140791	0	0
AP1B1	0.86512699776418	9.74379343248766	6713.46046127906	0	0
FCHO2	0.862514527588684	9.59115506098997	4989.99786484627	0	0
LINC01272	0.862351367356234	9.54067532139201	6083.4627912504	0	0
CPM	0.861653197282665	9.74129038675013	6619.72438441591	0	0
FUOM	0.859749716001183	9.63838286942572	5255.35993960833	0	0
INPP5D	0.859714005110408	9.64806811771943	5354.47188990485	0	0
FUCA1	0.857136503434281	9.66331100617674	5492.02584329595	0	0
A2M	0.855892450351771	10.0006271481308	11045.105292515	0	0
MT-ATP8	0.855486468971493	9.7463996129405	4156.22495718312	0	0
DUSP23	0.855058866835011	9.68711442112393	5758.26850486975	0	0
HAMP	0.854946443917929	9.86996291254742	4136.44084686613	0	0
FOLR2	0.854360962458154	9.7612393006645	5087.19584317545	0	0
BIN2	0.853539576979021	9.64054492517472	5197.8923277311	0	0
HNMT	0.85120744112984	9.75091409656719	6596.45084031226	0	0
HSD17B11	0.851026271169963	9.81998282096079	7678.12224824321	0	0
FTH1P10	0.850721780524178	9.56508642817983	2414.72555805125	0	0
SLC2A5	0.850189957758025	9.73797945276547	6389.53550578191	0	0
LRRFIP1	0.850129843649145	9.81118633181311	7518.05270424699	0	0
GNA13	0.846523729955285	9.70000359402547	5806.32952140427	0	0
SIGLEC1	0.846104462942434	9.5533342800008	5191.00229550517	0	0
NINJ1	0.845846792896231	9.93067431325895	9478.19013682038	0	0
TMEM176A	0.845290205483947	9.79992183537615	7250.15152412282	0	0
LHFPL2	0.845251885277423	9.70806985885669	5895.62141966575	0	0
SLC15A3	0.844582203102433	9.60131341781767	4801.52403418653	0	0
