genes	logFC	logCPM	LR	PValue	FDR
LDLR	0.364651086428005	9.54585515079728	498.849957524748	1.69120749798626e-110	1.13020492996738e-109
SAMD4A	0.364479401777338	9.59240316349433	453.092645573801	1.5313532824557e-100	9.55795595917636e-100
ETFDH	0.364404268575598	9.57447795124772	453.465725725095	1.2702351345125e-100	7.93567105753984e-100
ARMC10	0.364310193839448	9.68506124183765	534.68199985665	2.70621775649462e-118	1.89731579056536e-117
NOM1	0.364000299876971	9.58686784614397	450.853878037902	4.70206340632392e-100	2.92010495897112e-99
DNAL4	0.363426899213841	9.55577952477221	469.890722673612	3.38491891440565e-104	2.15955868251763e-103
CBY1	0.36317312376564	9.59156744139033	449.526850021815	9.14294752724031e-100	5.6709132037708e-99
LHFP	0.363019948571264	9.63836604064545	479.769931204864	2.39776242959541e-106	1.55423869048366e-105
ARL4A	0.362528936486691	9.85272419634754	769.053620035236	2.88753414053891e-169	2.65824571527905e-168
C9orf116	0.362333133931521	9.55035683488598	478.914338274903	3.68113536256971e-106	2.38145940926609e-105
TMED2	0.362228792596476	9.96460070094668	955.192014367465	9.86576434770627e-210	1.08485147242811e-208
ACTN4	0.362192260066685	9.74079387029879	600.563253738481	1.26266155633891e-132	9.65009879484583e-132
SNRPN	0.361839291565625	9.7464611400227	607.166183689536	4.62500628142031e-134	3.56355297646081e-133
SEMA6A	0.361771939934116	9.61465757458703	456.991853031563	2.1703042451737e-101	1.35972849299897e-100
FXYD1	0.361711557238131	9.5399688645958	515.356671826172	4.33279418459931e-114	2.95828341850454e-113
ZNF263	0.361636762511338	9.56493532549288	452.66784941576	1.89461730279774e-100	1.18141263669273e-99
MRPL51	0.361390457169448	9.99817310974969	1010.05988985176	1.16847469517024e-221	1.35150849357453e-220
UNC50	0.361272412068228	9.71307160621755	560.366828888175	6.99554327349244e-124	5.0822673093806e-123
PLA2G16	0.361271063376609	9.80138030103594	684.375457457732	7.47167895217451e-151	6.31054824862807e-150
ZNF532	0.361246903207314	9.57930888283288	444.062806741465	1.41329236227779e-98	8.68990917177497e-98
MAN1B1	0.361216164568289	9.62203816213908	460.869262261353	3.1097478074807e-102	1.95757292999927e-101
HSD3B7	0.36091340718761	9.55084513282183	473.858984905426	4.63481719215179e-105	2.97515690911477e-104
MRPL55	0.360771174736184	9.82022266559679	710.797329474648	1.34208287424369e-156	1.16474249619539e-155
PELO	0.36075939334364	9.57113041991493	445.744405890386	6.0849959599991e-99	3.7542741627001e-98
CREG2	0.360585390676461	9.51390109623563	1041.05782692946	2.13772421328972e-228	2.53917116609062e-227
SPOCK1	0.36047085636318	9.59119187192088	394.556169547868	8.43350674529843e-88	4.77978988808347e-87
PRICKLE2	0.360378324265091	9.52615716668074	631.793261829895	2.03612392850323e-139	1.61716637586763e-138
SOD3	0.360226410957789	9.53189836179382	565.492880115355	5.3671430314891e-125	3.93233868176433e-124
COASY	0.360213758222533	9.61314511111504	451.905671088003	2.77581647430473e-100	1.72763892699907e-99
C21orf59	0.359999393553456	9.69744163370465	536.515311540454	1.08024841259901e-118	7.60041492139852e-118
HHLA3	0.359445831805535	9.56880745039961	443.865056087634	1.56051990195651e-98	9.59219542088347e-98
COQ5	0.359374150553649	9.60824382853684	446.729110574313	3.71498732897135e-99	2.2948978682049e-98
