genes	logFC	logCPM	LR	PValue	FDR
SULT2B1	0.0783323097329311	9.51035241992432	71.1875063386469	3.24838571984459e-17	5.51625254684081e-17
CH17-264L24.1	0.0783220045752146	9.50851942548648	101.186728223852	8.37083201964388e-24	1.56754669238505e-23
FXYD2	0.0782905209951327	9.51264109251106	53.4145327002461	2.70091383090936e-13	4.28861901727112e-13
RP11-277A4.4	0.0782550519027369	9.50916265105861	87.585190380285	8.07268298451425e-21	1.44870354318842e-20
RP4-794H19.1	0.0782299922184657	9.50920555021342	86.7808732415651	1.21236377925117e-20	2.17037938942701e-20
CYSRT1	0.0781768984203042	9.5090995486335	88.5585350813872	4.93526581596721e-21	8.87757439870557e-21
CDH18	0.0781536656878967	9.50646500314415	231.651475431241	2.60129025001246e-52	6.55790789816427e-52
RCC2	0.0781416329594213	9.65002450325095	17.7748603946529	2.48647044998294e-05	3.2852792897924e-05
NFAT5	0.0781147042959041	9.61944136218653	16.8783793265175	3.98529565051184e-05	5.22492556122326e-05
SFTPC	0.0780801425409216	9.50681308785247	184.329665240093	5.49717127046214e-42	1.26575238255374e-41
MTMR12	0.0780461049521645	9.53566901925672	21.2768686739655	3.97499282820602e-06	5.38059453414943e-06
FAM72D	0.0780434487275467	9.51486647075694	43.606333864589	4.0153734221349e-11	6.13007704657591e-11
AC093627.9	0.0780387991363974	9.51022214657275	72.137241069272	2.00739422252913e-17	3.42232954206822e-17
RP11-458F8.4	0.0779690298535112	9.51219235097684	55.5915923750745	8.9204336526585e-14	1.43153919096027e-13
CYP39A1	0.0779188858316162	9.50818899807948	109.163176812304	1.49461097125987e-25	2.8606594558887e-25
POMK	0.0778834014891138	9.50937987323137	83.185182080807	7.4715688604557e-20	1.32123751552321e-19
PKDCC	0.077838934772915	9.51737861516021	36.7208428235299	1.36314203965965e-09	2.01501774060957e-09
FAM175B	0.0778345897895721	9.56647720726763	16.8599473290815	4.02418629651509e-05	5.27556470364805e-05
FBXL8	0.0778150091298701	9.51613987840151	39.6162035575017	3.09107929004351e-10	4.63521772051856e-10
RP11-20I23.6	0.077782507209641	9.51054171056369	68.2832184687513	1.41621104475409e-16	2.37848678425108e-16
HCCS	0.0777800209601558	9.59430061631363	16.3744845191031	5.19802856153196e-05	6.79244656588889e-05
BRMS1	0.0777668731504515	9.65882393535672	17.9097845444048	2.31627210741486e-05	3.06325751518991e-05
SLC16A1	0.0777556753375864	9.68652038293754	18.9774281206483	1.32274009874609e-05	1.76246948710476e-05
PCDHB3	0.0777441116657549	9.51913695992361	33.3653581459257	7.6372306208759e-09	1.11180690452651e-08
NCK2	0.0777354986849501	9.63820249501999	17.2105414981925	3.3457467314524e-05	4.40039633727833e-05
ADORA2B	0.0777090631619063	9.51660681487451	38.3433110139977	5.93311080225868e-10	8.84153338863506e-10
TMEM200A	0.0776959102710703	9.50723696605707	149.274238061486	2.49802341091917e-34	5.32611114619441e-34
ZNF417	0.0776935203973045	9.51812533868184	35.0954418585552	3.13934777562093e-09	4.60428394668767e-09
CHMP3	0.0776844872951224	9.75092952220258	21.850860992985	2.94684343241171e-06	4.00362437172344e-06
HIGD1B	0.0776518385080596	9.51320918890068	49.7190080396831	1.77418698101668e-12	2.77625853037048e-12
SYNE3	0.0776060514030964	9.52024049058025	31.5865591298425	1.90745258959191e-08	2.75379102401951e-08
IMPDH1	0.0775338875669943	9.59623220537077	16.2797870107097	5.4643751422793e-05	7.13438480620704e-05
POLL	0.0775220292104057	9.54384662054949	18.9860392027258	1.31678390059596e-05	1.75488664869594e-05
OSER1	0.0775022992191818	9.67580382311452	18.4233805335534	1.76874383642551e-05	2.34760115456557e-05
AGER	0.0774709503031953	9.51508926133607	42.2762899068475	7.92475144777436e-11	1.20363075249025e-10
NHS	0.0774329480685629	9.51346838219154	48.2723743751121	3.70941433311904e-12	5.77310873392509e-12
HNRNPF	0.0774174607636106	9.91333260603258	30.4098522540444	3.49747303630926e-08	5.01468924692298e-08
LINC01412	0.077310607410036	9.50695651967824	168.050570295332	1.97222037081689e-38	4.38006377083737e-38
FUT11	0.0773034518475397	9.55888942115276	17.0753366855497	3.59258405958493e-05	4.72191301335287e-05
LINC01465	0.0772961142672796	9.51113870073321	62.0905017162568	3.28029802846635e-15	5.38789765549489e-15
RP3-465N24.6	0.0772705145129775	9.50917472509856	85.3605573591776	2.48630960324463e-20	4.42823698898056e-20
MINA	0.0772577159029764	9.57364855705682	16.3525542919961	5.25852422052123e-05	6.86968924694961e-05
NPIPB6	0.0772048339650745	9.50797591194455	114.063789218574	1.26183225132498e-26	2.45033230841387e-26
RP11-350N15.5	0.0771712610527009	9.51144116041683	59.5436506450169	1.19611427522775e-14	1.94737725655978e-14
AC007038.7	0.0771474832001863	9.50951949903749	79.6174929526223	4.54384646127751e-19	7.95995274169779e-19
RP11-140K17.3	0.0771312466031855	9.53961916132098	19.6854675045979	9.12929978422859e-06	1.22299097001464e-05
STK35	0.0770428650595687	9.53536401729284	20.8339777114925	5.00864657837486e-06	6.75947625536032e-06
MYPOP	0.0770317923060422	9.54769352998744	18.1232078854955	2.07062300286901e-05	2.74314012554693e-05
ABCB10	0.0769884414861188	9.53053076063387	22.7079099517796	1.88589954255399e-06	2.57649601601126e-06
OSGEP	0.0769517373543482	9.64740277727178	17.1466261516907	3.4602348117921e-05	4.54946611979661e-05
RP11-475I24.3	0.0769490994103733	9.50952450692094	79.1658514919836	5.71087069990305e-19	9.99377196717295e-19
ST3GAL4	0.076941922630289	9.56406567248096	16.5919474414695	4.63473904393296e-05	6.06516124111435e-05
DYRK4	0.0769089112762777	9.63025854545207	16.6198705440911	4.56700311662356e-05	5.97809654149867e-05
RP11-93H24.3	0.0766778354533338	9.51269013128127	51.0809603687794	8.8633837857495e-13	1.39619397920283e-12
FAM124A	0.0766557100013248	9.51544543357088	40.3605313018725	2.11164114274924e-10	3.1782705240985e-10
DDX27	0.0765957656934164	9.67778376398988	18.0663288304204	2.13341051683092e-05	2.82443516129003e-05
CYP51A1-AS1	0.0765923406347413	9.50763145760219	125.446560143074	4.06387833372697e-29	8.1474603199811e-29
ZNF471	0.0765789927420006	9.52815982423046	23.7066836519261	1.12192231486192e-06	1.54263346763972e-06
